"","associated_gene","Human (Adult)_Detected_LogTPM_Isoseq","Human (Adult)","Human (Fetal)_Detected_LogTPM_Isoseq","Human (Fetal)","isoseq_comparison"
"7310","VILL",1.73079459532793,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.71125798432802
"7311","VIM",2.56188192089937,"Human (Adult)",2.77857238608023,"Human (Fetal)",0.922013741205227
"7312","VIPAS39",1.47552209022462,"Human (Adult)",2.01141651999805,"Human (Fetal)",0.733573616182714
"7313","VIRMA",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"7314","VKORC1L1",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7315","VLDLR",1.25367334060826,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.732976624155978
"7316","VMA21",1.17449209456064,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.670456692371085
"7317","VMP1",1.32062013023888,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.11209387722177
"7318","VOPP1",2.51691477538285,"Human (Adult)",2.55548456434833,"Human (Fetal)",0.984907054613606
"7319","VPS11",1.83724992624221,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.10369931616387
"7320","VPS16",1.87346209889666,"Human (Adult)",1.85651456001231,"Human (Fetal)",1.00912868622169
"7321","VPS18",1.47552209022462,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.886396945077844
"7322","VPS25",1.58946544253146,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.33848844661719
"7323","VPS26A",2.28170206420851,"Human (Adult)",2.87770385908225,"Human (Fetal)",0.792889809355221
"7324","VPS26B",2.44400503877856,"Human (Adult)",2.41795670043201,"Human (Fetal)",1.01077287212873
"7325","VPS26C",1.55470333627225,"Human (Adult)",2.03260581906799,"Human (Fetal)",0.764881868234109
"7326","VPS28",2.05530568684143,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.991888153553754
"7327","VPS29",2.07758208155258,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.24807512028257
"7328","VPS33A",0.776552085888602,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.591682843164766
"7329","VPS33B",1.62165012590286,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.948119096374569
"7330","VPS35",1.6516133492803,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.965637489410967
"7331","VPS35L",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"7332","VPS36",1.51691477538285,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.01906367520335
"7333","VPS37A",1.67964207288055,"Human (Adult)",2.03260581906799,"Human (Fetal)",0.826349141148632
"7334","VPS37B",2.09877138062252,"Human (Adult)",2.55548456434833,"Human (Fetal)",0.821281180838487
"7335","VPS37C",1.98067206854453,"Human (Adult)",1.71038652433407,"Human (Fetal)",1.15802600193877
"7336","VPS37D",1.25367334060826,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.805969644021181
"7337","VPS39",1.95264334494428,"Human (Adult)",2.54289543704031,"Human (Fetal)",0.767881886333863
"7338","VPS41",1.75427569117745,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.92992120375001
"7339","VPS45",1.92268012156684,"Human (Adult)",2.43466239393486,"Human (Fetal)",0.789711183922892
"7340","VPS4A",2.76555670158714,"Human (Adult)",2.62946461671015,"Human (Fetal)",1.05175657584899
"7341","VPS4B",1.32062013023888,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.671845986746172
"7342","VPS50",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"7343","VPS51",2.53621993057823,"Human (Adult)",2.62420037671779,"Human (Fetal)",0.966473426755011
"7344","VPS52",1.62165012590286,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.906168602688334
"7345","VPS72",1.85573333193623,"Human (Adult)",2.47381451789701,"Human (Fetal)",0.750150554340585
"7346","VPS8",1.17449209456064,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.755065091277646
"7347","VPS9D1",2.00700100726688,"Human (Adult)",1.61347651132601,"Human (Fetal)",1.24389849692788
"7348","VRK1",1.07758208155258,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.571213767286626
"7349","VRK3",1.70597101160289,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.02483555013803
"7350","VSIG4",1.32062013023888,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.3057134267902
"7351","VSIR",2.22371011723082,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.87258572655649
"7352","VSNL1",1.51691477538285,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.49979236584525
"7353","VSTM2A",1.95264334494428,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.25532801141125
"7354","VSTM2B",2.31437118096188,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.39032248867824
"7355","VSTM2L",2.86468817458915,"Human (Adult)",3.15443132025215,"Human (Fetal)",0.908147264515547
"7356","VSTM5",1.32062013023888,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.11209387722177
"7357","VTA1",1.47552209022462,"Human (Adult)",2.30145113136057,"Human (Fetal)",0.641126839548543
"7358","VTI1A",1.07758208155258,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.647340674522485
"7359","VTI1B",1.47552209022462,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.991256060333731
"7360","VWA1",2.15676332760021,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.53031776113841
"7361","VWA5A",1.51691477538285,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.49979236584525
"7362","VXN",2.72594209253351,"Human (Adult)",1.7895677703817,"Human (Fetal)",1.52324049284376
"7363","WAC",1.42976459966395,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.798944093276217
"7364","WAPL",1.42976459966395,"Human (Adult)",1.91450650699,"Human (Fetal)",0.746805818859208
"7365","WARS",2.30159689292545,"Human (Adult)",2.05280920515628,"Human (Fetal)",1.12119377053857
"7366","WASF1",2.99006984288491,"Human (Adult)",3.2469449669056,"Human (Fetal)",0.920887133401124
"7367","WASF3",2.24637410186677,"Human (Adult)",1.88647778338975,"Human (Fetal)",1.19077686556707
"7368","WASH2P",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"7369","WASH7P",1.6516133492803,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.992181029989853
"7370","WASH9P",2.19152543385942,"Human (Adult)",2.39162776170966,"Human (Fetal)",0.916332160441559
"7371","WASHC2A",1.89049543819544,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.21537396225302
"7372","WASHC2C",1.32062013023888,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.700045418963746
"7373","WASHC3",1.62165012590286,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.60334549993902
"7374","WASHC4",1.32062013023888,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.937037650426932
"7375","WASHC5",1.51691477538285,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.847643101584973
"7376","WASL",1.95264334494428,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.25532801141125
"7377","WBP1",2.09877138062252,"Human (Adult)",1.61347651132602,"Human (Fetal)",1.30077591206932
"7378","WBP11",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7379","WBP1L",1.25367334060826,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.715657163765293
"7380","WBP2",3.26298256474304,"Human (Adult)",2.69715825860032,"Human (Fetal)",1.20978535624986
"7381","WBP4",1.58946544253146,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.12779513926921
"7382","WDCP",1.07758208155258,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.630022551172831
"7383","WDFY1",0.952643344944283,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.612441529012147
"7384","WDFY3-AS2",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7385","WDR1",2.0195901345749,"Human (Adult)",2.24186544137633,"Human (Fetal)",0.90085252098584
"7386","WDR12",1.32062013023888,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.723893275634175
"7387","WDR13",2.20791585004759,"Human (Adult)",2.27858824840107,"Human (Fetal)",0.968984129360331
"7388","WDR18",1.58946544253146,"Human (Adult)",2.45857455134027,"Human (Fetal)",0.646498777783644
"7389","WDR20",1.37861207721656,"Human (Adult)",2.29017012095088,"Human (Fetal)",0.601969288047546
"7390","WDR24",1.47552209022462,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.91449864926263
"7391","WDR25",1.70597101160289,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.918910655670583
"7392","WDR26",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7393","WDR33",1.37861207721656,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.786978216059612
"7394","WDR34",1.85573333193623,"Human (Adult)",2.17278452223303,"Human (Fetal)",0.854080702871098
"7395","WDR37",1.25367334060826,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.05571800262837
"7396","WDR41",1.25367334060826,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.753124759434495
"7397","WDR43",0.952643344944283,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.572285671832134
"7398","WDR44",0.952643344944283,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.532331527596239
"7399","WDR45",1.96688378405889,"Human (Adult)",1.7517792094923,"Human (Fetal)",1.12279205815494
"7400","WDR45B",2.33884495034508,"Human (Adult)",2.37314435601565,"Human (Fetal)",0.98554685239285
"7401","WDR47",2.3447538099556,"Human (Adult)",2.70602171893162,"Human (Fetal)",0.866494822843233
"7402","WDR48",1.17449209456064,"Human (Adult)",2.20174821816834,"Human (Fetal)",0.533436150813698
"7403","WDR5",1.17449209456064,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.686682266172508
"7404","WDR54",1.37861207721656,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.828179762124847
"7405","WDR55",1.32062013023888,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.723893275634175
"7406","WDR59",0.952643344944283,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.8022207195168
"7407","WDR6",1.87346209889666,"Human (Adult)",2.52329988097693,"Human (Fetal)",0.74246510017324
"7408","WDR60",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7409","WDR61",1.75427569117745,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.980278992621375
"7410","WDR7",1.17449209456064,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.98903949538464
"7411","WDR70",1.07758208155258,"Human (Adult)",1.96565902943738,"Human (Fetal)",0.548203968956414
"7412","WDR74",1.42976459966395,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.919176334136718
"7413","WDR75",1.17449209456064,"Human (Adult)",2.03260581906799,"Human (Fetal)",0.577825805447698
"7414","WDR77",0.776552085888602,"Human (Adult)",2.01141651999805,"Human (Fetal)",0.386072242207374
"7415","WDR82",0.776552085888602,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.443293356651757
"7416","WDR83",1.17449209456064,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.894887586309141
"7417","WDR83OS",1.75427569117745,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.47727511526311
"7418","WDR86",1.25367334060826,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.05571800262837
"7419","WDR89",1.07758208155258,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.907431597973409
"7420","WDR91",1.42976459966395,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.20400440728334
"7421","WDSUB1",0.952643344944283,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.675942052677916
"7422","WDTC1",1.07758208155258,"Human (Adult)",1.88647778338975,"Human (Fetal)",0.571213767286626
"7423","WDYHV1",0.952643344944283,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.725853079402435
"7424","WFS1",1.83724992624221,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.23426489904875
"7425","WHRN",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"7426","WIPF2",2.22371011723082,"Human (Adult)",1.7895677703817,"Human (Fetal)",1.24259620341538
"7427","WIPI1",1.42976459966395,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.4136259111792
"7428","WIPI2",1.85573333193623,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.95615181391904
"7429","WIZ",1.07758208155258,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.821048376976354
"7430","WLS",1.62165012590286,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.60334549993902
"7431","WNK1",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"7432","WNK2",1.55470333627225,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.53715438252407
"7433","WNT10B",1.62165012590286,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.60334549993902
"7434","WNT7A",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"7435","WRAP53",1.25367334060826,"Human (Adult)",1.55548456434833,"Human (Fetal)",0.805969644021181
"7436","WRAP73",1.32062013023888,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.937037650426932
"7437","WRB",1.81794477104683,"Human (Adult)",1.55548456434833,"Human (Fetal)",1.16873211905414
"7438","WRN",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7439","WRNIP1",2.32062013023888,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.76816358041706
"7440","WSB1",1.47552209022462,"Human (Adult)",2.50972707378765,"Human (Fetal)",0.587921334409394
"7441","WSB2",2.71856013891092,"Human (Adult)",2.36359903810941,"Human (Fetal)",1.15017822188886
"7442","WTAP",1.81794477104683,"Human (Adult)",2.20174821816834,"Human (Fetal)",0.82568240820887
"7443","WWC1",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"7444","WWP1",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"7445","WWP2",1.79774138495854,"Human (Adult)",1.7517792094923,"Human (Fetal)",1.02623742490902
"7446","WWTR1",0.952643344944283,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.941890236226434
"7447","XAB2",2.00700100726688,"Human (Adult)",2.24186544137633,"Human (Fetal)",0.895237051352528
"7448","XBP1",1.73079459532793,"Human (Adult)",2.05280920515628,"Human (Fetal)",0.843134661994155
"7449","XIST",1.58946544253146,"Human (Adult)",1.82432987664091,"Human (Fetal)",0.871259887196552
"7450","XKR8",1.47552209022462,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.12425312012073
"7451","XPA",1.67964207288055,"Human (Adult)",1.40935652867009,"Human (Fetal)",1.19177939627917
"7452","XPC",1.55470333627225,"Human (Adult)",1.85651456001231,"Human (Fetal)",0.837431264887003
"7453","XPNPEP1",2.04372381429162,"Human (Adult)",1.9891401252869,"Human (Fetal)",1.0274408465803
"7454","XPO1",1.32062013023888,"Human (Adult)",2.17278452223303,"Human (Fetal)",0.607800781313391
"7455","XPO5",1.07758208155258,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.764591542048924
"7456","XPO6",1.07758208155258,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.764591542048924
"7457","XPO7",1.70597101160289,"Human (Adult)",1.94083544571235,"Human (Fetal)",0.878987971582903
"7458","XPOT",1.73079459532793,"Human (Adult)",2.12535987230489,"Human (Fetal)",0.814353662116963
"7459","XRCC1",1.67964207288055,"Human (Adult)",1.6646290337734,"Human (Fetal)",1.00901884972721
"7460","XRCC4",0.952643344944283,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.725853079402435
"7461","XRCC5",1.95264334494428,"Human (Adult)",2.95342457302037,"Human (Fetal)",0.66114549285658
"7462","XRCC6",2.51691477538285,"Human (Adult)",2.94338263472623,"Human (Fetal)",0.855109609497629
"7463","XRN2",0.952643344944283,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.459744579340017
"7464","XXYLT1",1.07758208155258,"Human (Adult)",1.40935652867009,"Human (Fetal)",0.764591542048924
"7465","XYLT2",0.776552085888602,"Human (Adult)",1.18750777905373,"Human (Fetal)",0.653934314861835
"7466","YAF2",1.25367334060826,"Human (Adult)",1.18750777905373,"Human (Fetal)",1.05571800262837
"7467","YARS",2.57243210323268,"Human (Adult)",2.38248438226979,"Human (Fetal)",1.07972674338454
"7468","YARS2",1.07758208155258,"Human (Adult)",1.48853777471772,"Human (Fetal)",0.723919876173069
"7469","YBX1",2.10899054580421,"Human (Adult)",3.61510206961275,"Human (Fetal)",0.583383402513479
"7470","YBX3",1.42976459966395,"Human (Adult)",2.09059776604568,"Human (Fetal)",0.683902289998289
"7471","YDJC",1.75427569117745,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.17852278993063
"7472","YEATS2",1.17449209456064,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.727926366647506
"7473","YEATS4",1.47552209022462,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.824513111291621
"7474","YES1",1.07758208155258,"Human (Adult)",1.31244651566203,"Human (Fetal)",0.821048376976354
"7475","YIF1A",1.6516133492803,"Human (Adult)",1.31244651566203,"Human (Fetal)",1.2584233563584
"7476","YIF1B",1.98067206854453,"Human (Adult)",2.14175028849306,"Human (Fetal)",0.924791316329474
"7477","YIPF1",1.07758208155258,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.630022551172831
"7478","YIPF2",1.32062013023888,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.637329751440336
"7479","YIPF3",2.3620128153971,"Human (Adult)",2.12535987230489,"Human (Fetal)",1.11134723402657
"7480","YIPF4",1.07758208155258,"Human (Adult)",1.91450650699,"Human (Fetal)",0.562851093803158
"7481","YIPF5",1.55470333627225,"Human (Adult)",1.7895677703817,"Human (Fetal)",0.868759128323284
"7482","YJU2",1.51691477538285,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.940152995556278
"7483","YKT6",2.25367334060826,"Human (Adult)",2.47381451789701,"Human (Fetal)",0.911011445807228
"7484","YLPM1",1.25367334060826,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.23952230937525
"7485","YME1L1",1.25367334060826,"Human (Adult)",1.71038652433407,"Human (Fetal)",0.732976624155978
"7486","YPEL1",0.952643344944283,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.543814734061366
"7487","YPEL2",1.47552209022462,"Human (Adult)",1.6646290337734,"Human (Fetal)",0.886396945077844
"7488","YPEL3",2.53998007945154,"Human (Adult)",1.7517792094923,"Human (Fetal)",1.44994304401391
"7489","YPEL4",2.44400503877856,"Human (Adult)",1.61347651132601,"Human (Fetal)",1.51474472768741
"7490","YPEL5",2.55470333627225,"Human (Adult)",2.52993045987594,"Human (Fetal)",1.00979191989234
"7491","YRDC",1.62165012590286,"Human (Adult)",1.48853777471772,"Human (Fetal)",1.08942490640547
"7492","YTHDC1",0.776552085888602,"Human (Adult)",1.01141651999805,"Human (Fetal)",0.767786634422481
"7493","YTHDF1",1.81794477104683,"Human (Adult)",1.01141651999805,"Human (Fetal)",1.79742443899406
"7494","YTHDF2",1.51691477538285,"Human (Adult)",2.07211436035166,"Human (Fetal)",0.732061320749404
"7495","YTHDF3",1.47552209022462,"Human (Adult)",2.32317038105381,"Human (Fetal)",0.635132964098532
"7496","YWHAB",1.47552209022462,"Human (Adult)",1.7517792094923,"Human (Fetal)",0.842299122075013
"7497","YWHAE",3.0183475171838,"Human (Adult)",3.70777290873138,"Human (Fetal)",0.814059434458873
"7498","YWHAG",2.50490586790983,"Human (Adult)",2.40058260436259,"Human (Fetal)",1.04345747709646
"7499","YWHAH",3.76600190355529,"Human (Adult)",3.51859749725829,"Human (Fetal)",1.07031335823145
"7500","YWHAQ",2.81397858382923,"Human (Adult)",3.44518635392292,"Human (Fetal)",0.816785594377222
"7501","YWHAZ",2.19979795982541,"Human (Adult)",2.88064823972903,"Human (Fetal)",0.763646851943414
"7502","YY1",1.17449209456064,"Human (Adult)",1.61347651132602,"Human (Fetal)",0.727926366647506
"7503","YY1AP1",2.12873460399996,"Human (Adult)",2.56164487305315,"Human (Fetal)",0.83100301153875
